"order id","order date","ship date","ship mode","customer Id",segment,country,state,"product id",category,sub-category,Revenue,discount,quantity,profit
US-2014-117968,05/08/2014,07/08/2014,"Second Class",RS-19420,Corporate,"United States",Connecticut,OFF-AR-10004165,"Office Supplies",Art,4.56,0,2,2.0064
US-2014-117968,05/08/2014,07/08/2014,"Second Class",RS-19420,Corporate,"United States",Connecticut,FUR-CH-10002335,Furniture,Chairs,1133.35,0,5,294.671
CA-2016-158211,04/01/2016,08/01/2016,"Standard Class",BP-11185,Corporate,"United States",Pennsylvania,OFF-AR-10004078,"Office Supplies",Art,4.672,0.2,1,0.584
CA-2016-158211,04/01/2016,08/01/2016,"Standard Class",BP-11185,Corporate,"United States",Pennsylvania,OFF-BI-10002026,"Office Supplies",Binders,104.58,0.7,6,-80.178
CA-2016-152247,07/11/2016,12/11/2016,"Standard Class",MA-17995,"Home Office","United States",Wyoming,FUR-CH-10001215,Furniture,Chairs,1603.136,0.2,4,100.196
CA-2016-128223,14/06/2016,14/06/2016,"Same Day",EB-13705,Corporate,"United States",California,FUR-TA-10001771,Furniture,Tables,1293.488,0.2,7,80.843
CA-2016-154235,24/09/2016,28/09/2016,"Standard Class",RD-19900,Consumer,"United States",Indiana,FUR-FU-10004006,Furniture,Furnishings,127.95,0,3,21.7515
CA-2017-129910,30/03/2017,03/04/2017,"Standard Class",ME-17320,"Home Office","United States",Georgia,OFF-ST-10003282,"Office Supplies",Storage,59.76,0,1,16.7328
CA-2017-133095,04/06/2017,04/06/2017,"Same Day",EH-14005,"Home Office","United States",Arkansas,OFF-BI-10002353,"Office Supplies",Binders,108.08,0,7,54.04
CA-2017-133095,04/06/2017,04/06/2017,"Same Day",EH-14005,"Home Office","United States",Arkansas,OFF-BI-10004141,"Office Supplies",Binders,9.54,0,3,4.3884
CA-2015-130554,07/04/2015,09/04/2015,"First Class",FM-14290,"Home Office","United States",Pennsylvania,OFF-AR-10001954,"Office Supplies",Art,11.736,0.2,3,1.0269
CA-2014-152443,21/05/2014,26/05/2014,"Standard Class",FG-14260,"Home Office","United States",Massachusetts,OFF-BI-10001071,"Office Supplies",Binders,447.86,0,7,219.4514
CA-2014-152443,21/05/2014,26/05/2014,"Standard Class",FG-14260,"Home Office","United States",Massachusetts,OFF-PA-10003022,"Office Supplies",Paper,17.94,0,3,8.7906
CA-2014-152443,21/05/2014,26/05/2014,"Standard Class",FG-14260,"Home Office","United States",Massachusetts,OFF-AP-10001293,"Office Supplies",Appliances,245.88,0,6,68.8464
CA-2016-133319,05/09/2016,11/09/2016,"Standard Class",MV-17485,Consumer,"United States","New York",OFF-PA-10001815,"Office Supplies",Paper,192.16,0,4,92.2368
CA-2016-133935,18/09/2016,22/09/2016,"Standard Class",JW-15220,Corporate,"United States",California,FUR-CH-10001215,Furniture,Chairs,801.568,0.2,2,50.098
CA-2016-133935,18/09/2016,22/09/2016,"Standard Class",JW-15220,Corporate,"United States",California,OFF-PA-10000100,"Office Supplies",Paper,368.91,0,9,180.7659
CA-2016-133935,18/09/2016,22/09/2016,"Standard Class",JW-15220,Corporate,"United States",California,FUR-CH-10002880,Furniture,Chairs,885.528,0.2,9,-99.6219
CA-2016-136301,13/03/2016,15/03/2016,"Second Class",EH-13765,Corporate,"United States",California,FUR-FU-10004712,Furniture,Furnishings,28.28,0,2,7.3528
CA-2016-136301,13/03/2016,15/03/2016,"Second Class",EH-13765,Corporate,"United States",California,OFF-SU-10000151,"Office Supplies",Supplies,4912.59,0,3,196.5036
US-2014-109456,16/10/2014,17/10/2014,"Same Day",LS-17245,Consumer,"United States",California,OFF-BI-10000136,"Office Supplies",Binders,14.352,0.2,3,5.0232
US-2014-109456,16/10/2014,17/10/2014,"Same Day",LS-17245,Consumer,"United States",California,TEC-AC-10003610,Technology,Accessories,179.97,0,3,86.3856
CA-2017-151596,08/10/2017,11/10/2017,"First Class",BP-11050,Corporate,"United States","Rhode Island",OFF-ST-10001837,"Office Supplies",Storage,42.76,0,1,11.1176
CA-2015-147879,07/05/2015,12/05/2015,"Standard Class",CC-12220,Consumer,"United States",Kentucky,OFF-PA-10001952,"Office Supplies",Paper,45.68,0,2,21.0128
CA-2016-166625,14/04/2016,17/04/2016,"First Class",JM-15580,Consumer,"United States",Maryland,OFF-BI-10002414,"Office Supplies",Binders,25.06,0,2,11.7782
CA-2016-146157,21/11/2016,26/11/2016,"Standard Class",RD-19720,Consumer,"United States",Illinois,OFF-PA-10001790,"Office Supplies",Paper,38.432,0.2,1,13.4512
CA-2016-146157,21/11/2016,26/11/2016,"Standard Class",RD-19720,Consumer,"United States",Illinois,OFF-ST-10001590,"Office Supplies",Storage,21.568,0.2,2,1.6176
CA-2016-146157,21/11/2016,26/11/2016,"Standard Class",RD-19720,Consumer,"United States",Illinois,TEC-AC-10003657,Technology,Accessories,81.576,0.2,3,2.0394
CA-2017-159954,10/09/2017,14/09/2017,"Standard Class",SS-20410,Consumer,"United States",Georgia,OFF-BI-10004876,"Office Supplies",Binders,2.78,0,1,1.3622
CA-2017-100825,09/09/2017,14/09/2017,"Standard Class",KD-16495,Corporate,"United States",California,OFF-ST-10003123,"Office Supplies",Storage,99.87,0,3,23.9688
CA-2014-168305,01/11/2014,08/11/2014,"Standard Class",PL-18925,"Home Office","United States",California,OFF-LA-10003498,"Office Supplies",Labels,44.4,0,3,22.2
CA-2014-168305,01/11/2014,08/11/2014,"Standard Class",PL-18925,"Home Office","United States",California,OFF-PA-10004947,"Office Supplies",Paper,21.4,0,5,9.63
CA-2016-167682,03/04/2016,09/04/2016,"Standard Class",ZD-21925,Consumer,"United States",Indiana,FUR-FU-10003799,Furniture,Furnishings,71.12,0,4,22.0472
CA-2016-167682,03/04/2016,09/04/2016,"Standard Class",ZD-21925,Consumer,"United States",Indiana,TEC-PH-10000673,Technology,Phones,259.96,0,4,124.7808
CA-2017-108000,12/01/2017,16/01/2017,"Standard Class",LS-16945,Corporate,"United States",California,OFF-EN-10002621,"Office Supplies",Envelopes,9.78,0,1,4.89
CA-2015-146465,20/11/2015,24/11/2015,"Standard Class",PB-18805,"Home Office","United States",California,OFF-BI-10004528,"Office Supplies",Binders,24.192,0.2,9,7.56
CA-2016-159639,27/11/2016,02/12/2016,"Standard Class",PC-18745,Corporate,"United States","New Jersey",FUR-FU-10001889,Furniture,Furnishings,31.56,0,3,10.4148
US-2017-153948,06/11/2017,06/11/2017,"Same Day",FM-14290,"Home Office","United States",California,OFF-PA-10000157,"Office Supplies",Paper,59.94,0,3,28.1718
US-2017-153948,06/11/2017,06/11/2017,"Same Day",FM-14290,"Home Office","United States",California,OFF-PA-10002764,"Office Supplies",Paper,45.36,0,4,22.2264
US-2017-153948,06/11/2017,06/11/2017,"Same Day",FM-14290,"Home Office","United States",California,OFF-PA-10000143,"Office Supplies",Paper,26.4,0,5,12.672
US-2017-153948,06/11/2017,06/11/2017,"Same Day",FM-14290,"Home Office","United States",California,OFF-LA-10000414,"Office Supplies",Labels,41.4,0,4,19.872
US-2017-153948,06/11/2017,06/11/2017,"Same Day",FM-14290,"Home Office","United States",California,TEC-AC-10003441,Technology,Accessories,16.95,0,1,1.017
US-2016-113985,02/12/2016,07/12/2016,"Standard Class",KD-16495,Corporate,"United States",California,OFF-BI-10002353,"Office Supplies",Binders,24.704,0.2,2,9.264
US-2016-113985,02/12/2016,07/12/2016,"Standard Class",KD-16495,Corporate,"United States",California,OFF-AP-10001303,"Office Supplies",Appliances,59.7,0,3,26.865
US-2016-113985,02/12/2016,07/12/2016,"Standard Class",KD-16495,Corporate,"United States",California,FUR-FU-10003026,Furniture,Furnishings,14.52,0,3,5.6628
US-2016-113985,02/12/2016,07/12/2016,"Standard Class",KD-16495,Corporate,"United States",California,OFF-BI-10000632,"Office Supplies",Binders,104.184,0.2,3,33.8598
CA-2016-155383,17/12/2016,22/12/2016,"Standard Class",SC-20680,"Home Office","United States",Washington,OFF-ST-10001328,"Office Supplies",Storage,46.53,0,3,13.0284
CA-2014-120432,24/08/2014,26/08/2014,"Second Class",DW-13585,Corporate,"United States",Kentucky,OFF-SU-10004661,"Office Supplies",Supplies,25.5,0,3,6.63
US-2015-126977,17/09/2015,23/09/2015,"Standard Class",PF-19120,Consumer,"United States","New York",OFF-ST-10000617,"Office Supplies",Storage,14.9,0,5,1.043
US-2015-126977,17/09/2015,23/09/2015,"Standard Class",PF-19120,Consumer,"United States","New York",OFF-LA-10002762,"Office Supplies",Labels,87.71,0,7,41.2237
US-2015-126977,17/09/2015,23/09/2015,"Standard Class",PF-19120,Consumer,"United States","New York",FUR-CH-10001973,Furniture,Chairs,199.764,0.1,2,8.8784
US-2015-126977,17/09/2015,23/09/2015,"Standard Class",PF-19120,Consumer,"United States","New York",OFF-ST-10003058,"Office Supplies",Storage,94.6,0,4,27.434
US-2015-126977,17/09/2015,23/09/2015,"Standard Class",PF-19120,Consumer,"United States","New York",FUR-BO-10004834,Furniture,Bookcases,4228.704,0.2,6,158.5764
US-2015-126977,17/09/2015,23/09/2015,"Standard Class",PF-19120,Consumer,"United States","New York",FUR-BO-10002213,Furniture,Bookcases,2003.92,0.2,5,-25.049
US-2015-126977,17/09/2015,23/09/2015,"Standard Class",PF-19120,Consumer,"United States","New York",TEC-PH-10002170,Technology,Phones,209.97,0,3,58.7916
US-2015-126977,17/09/2015,23/09/2015,"Standard Class",PF-19120,Consumer,"United States","New York",TEC-AC-10003033,Technology,Accessories,659.9,0,2,217.767
US-2015-126977,17/09/2015,23/09/2015,"Standard Class",PF-19120,Consumer,"United States","New York",OFF-PA-10004071,"Office Supplies",Paper,110.96,0,2,53.2608
US-2015-126977,17/09/2015,23/09/2015,"Standard Class",PF-19120,Consumer,"United States","New York",TEC-PH-10000169,Technology,Phones,67.8,0,4,1.356
CA-2016-130288,26/11/2016,30/11/2016,"Second Class",DK-13225,Corporate,"United States","New York",FUR-TA-10002958,Furniture,Tables,313.176,0.4,2,-120.0508
CA-2017-146458,19/11/2017,22/11/2017,"Second Class",RB-19435,Consumer,"United States",Virginia,OFF-AR-10001177,"Office Supplies",Art,22.96,0,7,6.6584
CA-2017-150420,03/06/2017,08/06/2017,"Standard Class",GD-14590,Corporate,"United States",Washington,TEC-AC-10004975,Technology,Accessories,1099.5,0,10,362.835
US-2014-118997,08/04/2014,12/04/2014,"Standard Class",RA-19885,Corporate,"United States",Alabama,FUR-TA-10001086,Furniture,Tables,1215.92,0,8,316.1392
CA-2014-114314,11/10/2014,15/10/2014,"Standard Class",DB-13555,Corporate,"United States",Arkansas,OFF-LA-10000240,"Office Supplies",Labels,7.31,0,1,3.4357
CA-2014-114314,11/10/2014,15/10/2014,"Standard Class",DB-13555,Corporate,"United States",Arkansas,FUR-FU-10002107,Furniture,Furnishings,8.92,0,4,3.9248
US-2017-169551,07/07/2017,09/07/2017,"First Class",RL-19615,Consumer,"United States",Pennsylvania,FUR-BO-10001519,Furniture,Bookcases,87.21,0.5,3,-45.3492
US-2017-169551,07/07/2017,09/07/2017,"First Class",RL-19615,Consumer,"United States",Pennsylvania,OFF-PA-10004100,"Office Supplies",Paper,15.552,0.2,3,5.4432
US-2017-169551,07/07/2017,09/07/2017,"First Class",RL-19615,Consumer,"United States",Pennsylvania,TEC-PH-10001363,Technology,Phones,683.988,0.4,2,-113.998
US-2017-169551,07/07/2017,09/07/2017,"First Class",RL-19615,Consumer,"United States",Pennsylvania,OFF-ST-10004835,"Office Supplies",Storage,13.392,0.2,3,1.0044
US-2017-169551,07/07/2017,09/07/2017,"First Class",RL-19615,Consumer,"United States",Pennsylvania,TEC-AC-10002018,Technology,Accessories,16.776,0.2,3,4.8231
US-2017-169551,07/07/2017,09/07/2017,"First Class",RL-19615,Consumer,"United States",Pennsylvania,TEC-AC-10003033,Technology,Accessories,527.92,0.2,2,85.787
CA-2016-103107,04/07/2016,04/07/2016,"Same Day",RB-19465,"Home Office","United States",Washington,FUR-FU-10000221,Furniture,Furnishings,25.4,0,5,8.636
CA-2016-103107,04/07/2016,04/07/2016,"Same Day",RB-19465,"Home Office","United States",Washington,TEC-PH-10001198,Technology,Phones,177.48,0.2,3,19.9665
CA-2016-103107,04/07/2016,04/07/2016,"Same Day",RB-19465,"Home Office","United States",Washington,TEC-PH-10002564,Technology,Phones,71.976,0.2,3,8.997
CA-2017-122077,19/05/2017,25/05/2017,"Standard Class",JF-15295,Consumer,"United States",Texas,TEC-PH-10003811,Technology,Phones,95.992,0.2,1,9.5992
CA-2017-122077,19/05/2017,25/05/2017,"Standard Class",JF-15295,Consumer,"United States",Texas,OFF-LA-10004178,"Office Supplies",Labels,13.216,0.2,4,4.2952
CA-2017-112431,12/10/2017,14/10/2017,"Second Class",RW-19690,Consumer,"United States",California,TEC-AC-10001465,Technology,Accessories,435.84,0,12,130.752
CA-2017-112431,12/10/2017,14/10/2017,"Second Class",RW-19690,Consumer,"United States",California,OFF-AR-10000940,"Office Supplies",Art,5.88,0,2,1.5876
CA-2016-151092,06/08/2016,13/08/2016,"Standard Class",VG-21790,Consumer,"United States",California,TEC-PH-10001700,Technology,Phones,211.168,0.2,4,18.4772
CA-2014-104178,25/08/2014,29/08/2014,"Standard Class",JM-15265,Corporate,"United States",California,FUR-FU-10000771,Furniture,Furnishings,6.28,0,1,2.6376
CA-2014-104178,25/08/2014,29/08/2014,"Standard Class",JM-15265,Corporate,"United States",California,TEC-AC-10002399,Technology,Accessories,95.1,0,5,30.432
CA-2014-104178,25/08/2014,29/08/2014,"Standard Class",JM-15265,Corporate,"United States",California,OFF-PA-10004983,"Office Supplies",Paper,25.92,0,4,12.4416
CA-2014-104178,25/08/2014,29/08/2014,"Standard Class",JM-15265,Corporate,"United States",California,OFF-ST-10004258,"Office Supplies",Storage,48.84,0,4,13.1868
CA-2015-115924,14/09/2015,18/09/2015,"Second Class",BE-11455,"Home Office","United States",Iowa,OFF-BI-10004040,"Office Supplies",Binders,25.9,0,5,12.691
CA-2017-161046,05/03/2017,05/03/2017,"Same Day",CB-12535,Corporate,"United States",Mississippi,OFF-EN-10003862,"Office Supplies",Envelopes,42.68,0,4,19.6328
CA-2017-161046,05/03/2017,05/03/2017,"Same Day",CB-12535,Corporate,"United States",Mississippi,TEC-AC-10004571,Technology,Accessories,299.97,0,3,125.9874
CA-2017-161046,05/03/2017,05/03/2017,"Same Day",CB-12535,Corporate,"United States",Mississippi,OFF-AP-10000891,"Office Supplies",Appliances,262.24,0,2,78.672
CA-2017-161046,05/03/2017,05/03/2017,"Same Day",CB-12535,Corporate,"United States",Mississippi,OFF-BI-10002026,"Office Supplies",Binders,234.36,0,6,112.4928
US-2017-141698,15/04/2017,21/04/2017,"Standard Class",SD-20485,"Home Office","United States",Texas,OFF-PA-10001826,"Office Supplies",Paper,20.736,0.2,4,7.2576
US-2014-105151,30/03/2014,31/03/2014,"First Class",SG-20890,Corporate,"United States","New York",OFF-AR-10001231,"Office Supplies",Art,10.5,0,5,2.94
CA-2014-155796,11/11/2014,15/11/2014,"Second Class",TS-21430,Corporate,"United States",Pennsylvania,FUR-FU-10000409,Furniture,Furnishings,23.968,0.2,2,7.7896
CA-2014-155796,11/11/2014,15/11/2014,"Second Class",TS-21430,Corporate,"United States",Pennsylvania,FUR-BO-10002545,Furniture,Bookcases,521.96,0.5,4,-250.5408
CA-2016-127138,12/03/2016,15/03/2016,"Second Class",DK-13225,Corporate,"United States",California,OFF-AP-10003842,"Office Supplies",Appliances,154.9,0,5,40.274
CA-2016-127138,12/03/2016,15/03/2016,"Second Class",DK-13225,Corporate,"United States",California,OFF-EN-10004459,"Office Supplies",Envelopes,30.56,0,4,14.9744
CA-2016-127138,12/03/2016,15/03/2016,"Second Class",DK-13225,Corporate,"United States",California,FUR-CH-10003746,Furniture,Chairs,770.352,0.2,3,77.0352
CA-2017-150602,09/02/2017,14/02/2017,"Second Class",ML-17395,Corporate,"United States",California,FUR-FU-10003142,Furniture,Furnishings,21.12,0,4,6.5472
CA-2014-140732,11/11/2014,13/11/2014,"Second Class",MA-17560,"Home Office","United States",California,TEC-PH-10001425,Technology,Phones,575.928,0.2,9,57.5928
CA-2014-140732,11/11/2014,13/11/2014,"Second Class",MA-17560,"Home Office","United States",California,OFF-AP-10001626,"Office Supplies",Appliances,7.78,0,2,2.0228
CA-2014-140732,11/11/2014,13/11/2014,"Second Class",MA-17560,"Home Office","United States",California,OFF-PA-10003625,"Office Supplies",Paper,123.92,0,4,55.764
CA-2017-119011,20/08/2017,25/08/2017,"Standard Class",LR-17035,Corporate,"United States",California,OFF-SU-10004768,"Office Supplies",Supplies,17.22,0,3,5.166
CA-2017-119011,20/08/2017,25/08/2017,"Standard Class",LR-17035,Corporate,"United States",California,OFF-ST-10000777,"Office Supplies",Storage,226.56,0,6,63.4368
CA-2017-119011,20/08/2017,25/08/2017,"Standard Class",LR-17035,Corporate,"United States",California,TEC-PH-10003171,Technology,Phones,107.88,0.2,3,10.788
CA-2016-166912,15/01/2016,17/01/2016,"First Class",BE-11335,"Home Office","United States","New York",OFF-PA-10001033,"Office Supplies",Paper,81.98,0,2,40.1702
CA-2014-141726,20/07/2014,22/07/2014,"First Class",CC-12145,Consumer,"United States",California,OFF-PA-10000418,"Office Supplies",Paper,104.85,0,1,50.328
CA-2014-141726,20/07/2014,22/07/2014,"First Class",CC-12145,Consumer,"United States",California,OFF-BI-10001982,"Office Supplies",Binders,8.704,0.2,2,3.1552
CA-2014-141726,20/07/2014,22/07/2014,"First Class",CC-12145,Consumer,"United States",California,OFF-PA-10002230,"Office Supplies",Paper,19.92,0,4,9.7608
CA-2014-141726,20/07/2014,22/07/2014,"First Class",CC-12145,Consumer,"United States",California,FUR-FU-10003577,Furniture,Furnishings,43.02,0,3,15.4872
CA-2017-115105,06/02/2017,11/02/2017,"Standard Class",BD-11770,Consumer,"United States","New York",FUR-BO-10001811,Furniture,Bookcases,240.784,0.2,1,30.098
CA-2015-143980,25/12/2015,29/12/2015,"Standard Class",JK-15640,"Home Office","United States","New York",OFF-AP-10003779,"Office Supplies",Appliances,414.96,0,2,124.488
CA-2016-135636,08/10/2016,13/10/2016,"Standard Class",DB-13615,Consumer,"United States","North Carolina",OFF-ST-10000676,"Office Supplies",Storage,387.72,0.2,5,-67.851
CA-2017-102155,13/07/2017,17/07/2017,"Standard Class",RR-19525,Corporate,"United States",Kansas,OFF-ST-10001496,"Office Supplies",Storage,360.38,0,2,93.6988
CA-2017-102155,13/07/2017,17/07/2017,"Standard Class",RR-19525,Corporate,"United States",Kansas,OFF-PA-10003673,"Office Supplies",Paper,13.56,0,2,6.2376
CA-2017-116953,24/04/2017,25/04/2017,"First Class",SV-20935,Consumer,"United States",Arizona,TEC-PH-10004614,Technology,Phones,552,0.2,10,34.5
CA-2014-117765,07/09/2014,13/09/2014,"Standard Class",RB-19465,"Home Office","United States",Oklahoma,FUR-TA-10001039,Furniture,Tables,429.9,0,5,111.774
CA-2014-117765,07/09/2014,13/09/2014,"Standard Class",RB-19465,"Home Office","United States",Oklahoma,OFF-BI-10000474,"Office Supplies",Binders,32.06,0,2,15.3888
CA-2014-117765,07/09/2014,13/09/2014,"Standard Class",RB-19465,"Home Office","United States",Oklahoma,FUR-CH-10004698,Furniture,Chairs,161.96,0,2,45.3488
CA-2014-117765,07/09/2014,13/09/2014,"Standard Class",RB-19465,"Home Office","United States",Oklahoma,OFF-ST-10003327,"Office Supplies",Storage,19.86,0,2,5.7594
CA-2016-114895,21/11/2016,28/11/2016,"Standard Class",MV-18190,Consumer,"United States","New York",OFF-PA-10000232,"Office Supplies",Paper,12.96,0,2,6.3504
CA-2017-112984,16/09/2017,18/09/2017,"Second Class",EH-14185,Consumer,"United States",Pennsylvania,OFF-PA-10003657,"Office Supplies",Paper,20.544,0.2,6,6.42
CA-2016-163776,19/07/2016,25/07/2016,"Standard Class",JS-16030,Consumer,"United States",Mississippi,FUR-FU-10001185,Furniture,Furnishings,185.58,0,6,76.0878
CA-2016-163776,19/07/2016,25/07/2016,"Standard Class",JS-16030,Consumer,"United States",Mississippi,OFF-BI-10003007,"Office Supplies",Binders,77.56,0,2,35.6776
CA-2016-163776,19/07/2016,25/07/2016,"Standard Class",JS-16030,Consumer,"United States",Mississippi,OFF-ST-10002485,"Office Supplies",Storage,87.92,0,4,0.8792
CA-2016-163776,19/07/2016,25/07/2016,"Standard Class",JS-16030,Consumer,"United States",Mississippi,OFF-PA-10001033,"Office Supplies",Paper,245.94,0,6,120.5106
CA-2016-163776,19/07/2016,25/07/2016,"Standard Class",JS-16030,Consumer,"United States",Mississippi,OFF-BI-10000404,"Office Supplies",Binders,8.6,0,1,4.042
CA-2016-163776,19/07/2016,25/07/2016,"Standard Class",JS-16030,Consumer,"United States",Mississippi,FUR-BO-10003546,Furniture,Bookcases,504.9,0,5,126.225
US-2017-163300,15/09/2017,21/09/2017,"Standard Class",ES-14020,Consumer,"United States",California,OFF-BI-10004390,"Office Supplies",Binders,2357.488,0.2,7,884.058
US-2017-163300,15/09/2017,21/09/2017,"Standard Class",ES-14020,Consumer,"United States",California,TEC-PH-10001700,Technology,Phones,369.544,0.2,7,32.3351
US-2017-163300,15/09/2017,21/09/2017,"Standard Class",ES-14020,Consumer,"United States",California,FUR-CH-10003396,Furniture,Chairs,184.752,0.2,3,-20.7846
CA-2016-162187,11/12/2016,11/12/2016,"Same Day",NS-18640,Corporate,"United States",Ohio,OFF-ST-10001558,"Office Supplies",Storage,64.96,0.2,5,-4.06
CA-2016-162187,11/12/2016,11/12/2016,"Same Day",NS-18640,Corporate,"United States",Ohio,OFF-SU-10004782,"Office Supplies",Supplies,13.52,0.2,2,1.69
CA-2016-162187,11/12/2016,11/12/2016,"Same Day",NS-18640,Corporate,"United States",Ohio,FUR-CH-10003298,Furniture,Chairs,458.43,0.3,5,-137.529
CA-2016-162187,11/12/2016,11/12/2016,"Same Day",NS-18640,Corporate,"United States",Ohio,OFF-AP-10000576,"Office Supplies",Appliances,387.136,0.2,4,24.196
CA-2016-162187,11/12/2016,11/12/2016,"Same Day",NS-18640,Corporate,"United States",Ohio,FUR-TA-10003008,Furniture,Tables,328.59,0.4,3,-147.8655
US-2014-112991,10/12/2014,14/12/2014,"Standard Class",SH-19975,Corporate,"United States",Idaho,FUR-CH-10001708,Furniture,Chairs,338.352,0.2,3,4.2294
US-2014-112991,10/12/2014,14/12/2014,"Standard Class",SH-19975,Corporate,"United States",Idaho,OFF-PA-10000019,"Office Supplies",Paper,25.92,0,4,12.4416
CA-2014-124079,13/12/2014,17/12/2014,"Standard Class",RF-19345,Corporate,"United States",Arizona,FUR-FU-10002553,Furniture,Furnishings,87.96,0.2,3,7.6965
CA-2014-124079,13/12/2014,17/12/2014,"Standard Class",RF-19345,Corporate,"United States",Arizona,OFF-BI-10002103,"Office Supplies",Binders,5.214,0.7,2,-4.1712
CA-2017-107244,07/09/2017,11/09/2017,"Standard Class",AG-10390,Consumer,"United States",California,FUR-FU-10002597,Furniture,Furnishings,19.76,0,4,8.2992
CA-2015-100657,02/11/2015,07/11/2015,"Standard Class",SW-20245,Consumer,"United States","New York",FUR-CH-10003535,Furniture,Chairs,109.764,0.1,2,8.5372
CA-2017-129581,11/12/2017,18/12/2017,"Standard Class",KN-16390,Corporate,"United States",Massachusetts,TEC-PH-10001527,Technology,Phones,128.85,0,3,3.8655
CA-2017-129028,01/04/2017,03/04/2017,"First Class",GB-14530,Corporate,"United States","South Carolina",FUR-FU-10004006,Furniture,Furnishings,127.95,0,3,21.7515
CA-2015-135580,30/12/2015,03/01/2016,"Standard Class",CL-12565,Consumer,"United States",California,OFF-PA-10000595,"Office Supplies",Paper,68.52,0,3,31.5192
CA-2015-135580,30/12/2015,03/01/2016,"Standard Class",CL-12565,Consumer,"United States",California,OFF-ST-10000798,"Office Supplies",Storage,74.94,0,3,14.2386
CA-2015-135580,30/12/2015,03/01/2016,"Standard Class",CL-12565,Consumer,"United States",California,TEC-MA-10004002,Technology,Machines,2548.56,0.2,6,286.713
CA-2015-135580,30/12/2015,03/01/2016,"Standard Class",CL-12565,Consumer,"United States",California,OFF-EN-10003296,"Office Supplies",Envelopes,271.44,0,3,122.148
CA-2015-135580,30/12/2015,03/01/2016,"Standard Class",CL-12565,Consumer,"United States",California,TEC-PH-10004345,Technology,Phones,287.88,0.2,3,35.985
CA-2016-159016,10/03/2016,11/03/2016,"First Class",KF-16285,"Home Office","United States",California,OFF-PA-10004405,"Office Supplies",Paper,14.9,0,5,7.152
CA-2016-159016,10/03/2016,11/03/2016,"First Class",KF-16285,"Home Office","United States",California,TEC-PH-10002885,Technology,Phones,4158.912,0.2,8,363.9048
CA-2014-102652,06/04/2014,12/04/2014,"Standard Class",AY-10555,Corporate,"United States",California,FUR-FU-10000747,Furniture,Furnishings,91.96,0,2,15.6332
CA-2014-102652,06/04/2014,12/04/2014,"Standard Class",AY-10555,Corporate,"United States",California,FUR-FU-10001918,Furniture,Furnishings,33.11,0,7,12.9129
CA-2014-102652,06/04/2014,12/04/2014,"Standard Class",AY-10555,Corporate,"United States",California,OFF-PA-10003309,"Office Supplies",Paper,19.44,0,3,9.3312
CA-2014-102652,06/04/2014,12/04/2014,"Standard Class",AY-10555,Corporate,"United States",California,OFF-PA-10001977,"Office Supplies",Paper,55.48,0,1,26.6304
CA-2014-152422,05/10/2014,10/10/2014,"Second Class",BD-11635,Consumer,"United States",Ohio,OFF-AP-10002892,"Office Supplies",Appliances,91.92,0.2,5,11.49
US-2016-156692,13/08/2016,13/08/2016,"Same Day",HG-15025,Consumer,"United States",Louisiana,OFF-AP-10002222,"Office Supplies",Appliances,17.34,0,2,4.6818
US-2016-156692,13/08/2016,13/08/2016,"Same Day",HG-15025,Consumer,"United States",Louisiana,TEC-AC-10000158,Technology,Accessories,71.98,0,2,15.1158
CA-2014-130869,17/11/2014,21/11/2014,"Standard Class",CB-12025,Consumer,"United States",Texas,OFF-EN-10002600,"Office Supplies",Envelopes,7.08,0.2,3,2.478
US-2017-128832,24/04/2017,27/04/2017,"First Class",LS-16945,Corporate,"United States","Rhode Island",TEC-AC-10004855,Technology,Accessories,69.98,0,2,4.8986
CA-2017-139717,24/08/2017,26/08/2017,"Second Class",DM-13015,Consumer,"United States",Ohio,OFF-AP-10000938,"Office Supplies",Appliances,646.272,0.2,8,64.6272
CA-2017-139717,24/08/2017,26/08/2017,"Second Class",DM-13015,Consumer,"United States",Ohio,OFF-PA-10002195,"Office Supplies",Paper,10.368,0.2,2,3.7584
CA-2017-136007,23/02/2017,02/03/2017,"Standard Class",AC-10615,Corporate,"United States",Washington,OFF-FA-10002701,"Office Supplies",Fasteners,8.4,0,5,0.336
CA-2017-136007,23/02/2017,02/03/2017,"Standard Class",AC-10615,Corporate,"United States",Washington,TEC-PH-10003589,Technology,Phones,71.96,0.2,5,25.186
CA-2016-157364,19/11/2016,21/11/2016,"First Class",LT-17110,Consumer,"United States","North Carolina",OFF-AR-10003752,"Office Supplies",Art,18.48,0.2,2,6.006
US-2016-112970,14/11/2016,15/11/2016,"First Class",TB-21250,Consumer,"United States",California,OFF-AR-10003829,"Office Supplies",Art,9.84,0,3,2.8536
US-2017-152492,06/07/2017,06/07/2017,"Same Day",AH-10585,Consumer,"United States",Florida,FUR-CH-10000155,Furniture,Chairs,239.24,0.2,1,23.924
CA-2016-101168,25/12/2016,01/01/2017,"Standard Class",SS-20140,Corporate,"United States","New Hampshire",FUR-FU-10003142,Furniture,Furnishings,21.12,0,4,6.5472
CA-2017-104010,23/04/2017,25/04/2017,"First Class",TD-20995,Consumer,"United States","New York",OFF-SU-10001218,"Office Supplies",Supplies,54.9,0,5,15.372
CA-2015-130253,14/12/2015,18/12/2015,"Standard Class",PP-18955,"Home Office","United States",California,FUR-FU-10002963,Furniture,Furnishings,15.24,0,3,5.1816
