"order id","order date","ship date","ship mode","customer id",segment,state,city,region,category,sub-category,sales,Quantity,Discount,Profit,order_year,order_month,days_difference,profit_status
CA-2016-149279,24/04/2016,28/04/2016,"Standard Class",CL-12700,"Home Office",Colorado,"Colorado Springs",West,Furniture,Chairs,1325.76,6,0.2,149.148,2016,2016-04,4,Profit
CA-2016-149279,24/04/2016,28/04/2016,"Standard Class",CL-12700,"Home Office",Colorado,"Colorado Springs",West,"Office Supplies",Binders,3.108,2,0.7,-2.1756,2016,2016-04,4,Loss
CA-2017-107321,31/08/2017,04/09/2017,"Standard Class",AW-10930,"Home Office",California,"San Francisco",West,"Office Supplies",Binders,6.672,3,0.2,2.1684,2017,2017-08,4,Profit
CA-2017-107321,31/08/2017,04/09/2017,"Standard Class",AW-10930,"Home Office",California,"San Francisco",West,Technology,Phones,689.408,4,0.2,77.5584,2017,2017-08,4,Profit
US-2017-122714,07/12/2017,13/12/2017,"Standard Class",HG-14965,Corporate,Illinois,Chicago,Central,"Office Supplies",Binders,1889.99,5,0.8,-2929.4845,2017,2017-12,6,Loss
CA-2015-153038,18/12/2015,25/12/2015,"Standard Class",RB-19645,Corporate,Tennessee,Memphis,South,"Office Supplies",Envelopes,55.936,8,0.2,18.8784,2015,2015-12,7,Profit
CA-2015-153038,18/12/2015,25/12/2015,"Standard Class",RB-19645,Corporate,Tennessee,Memphis,South,"Office Supplies",Labels,18.432,8,0.2,5.9904,2015,2015-12,7,Profit
CA-2015-153038,18/12/2015,25/12/2015,"Standard Class",RB-19645,Corporate,Tennessee,Memphis,South,Furniture,Furnishings,20.32,5,0.2,3.556,2015,2015-12,7,Profit
CA-2014-132227,04/11/2014,10/11/2014,"Standard Class",SZ-20035,"Home Office","New York","New York City",East,"Office Supplies",Binders,52.064,4,0.2,18.8732,2014,2014-11,6,Profit
CA-2017-155824,10/03/2017,15/03/2017,"Standard Class",KS-16300,Corporate,"North Carolina",Raleigh,South,"Office Supplies",Appliances,48.784,1,0.2,3.6588,2017,2017-03,5,Profit
CA-2017-155824,10/03/2017,15/03/2017,"Standard Class",KS-16300,Corporate,"North Carolina",Raleigh,South,"Office Supplies",Binders,13.092,4,0.7,-10.0372,2017,2017-03,5,Loss
CA-2016-129238,31/01/2016,04/02/2016,"Standard Class",SC-20050,"Home Office",California,"Los Angeles",West,Technology,Phones,109.592,1,0.2,8.2194,2016,2016-01,4,Profit
CA-2016-129238,31/01/2016,04/02/2016,"Standard Class",SC-20050,"Home Office",California,"Los Angeles",West,"Office Supplies",Paper,56.7,5,0,27.783,2016,2016-01,4,Profit
CA-2017-159688,07/05/2017,12/05/2017,"Standard Class",AB-10060,"Home Office",California,"Los Angeles",West,Technology,Accessories,79.99,1,0,28.7964,2017,2017-05,5,Profit
CA-2016-136126,24/05/2016,24/05/2016,"Same Day",EH-14125,"Home Office",Virginia,"Newport News",South,"Office Supplies",Paper,191.6,4,0,91.968,2016,2016-05,0,Profit
CA-2016-155033,07/10/2016,12/10/2016,"Standard Class",CC-12475,Consumer,California,"Los Angeles",West,"Office Supplies",Paper,10.56,2,0,5.0688,2016,2016-10,5,Profit
CA-2014-156006,30/04/2014,02/05/2014,"Second Class",TM-21010,Consumer,Mississippi,Jackson,South,Technology,Accessories,47.79,3,0,16.2486,2014,2014-04,2,Profit
CA-2015-158659,10/11/2015,14/11/2015,"Second Class",SC-20695,Corporate,Indiana,Richmond,Central,"Office Supplies",Storage,714.3,5,0,207.147,2015,2015-11,4,Profit
CA-2015-169796,09/11/2015,14/11/2015,"Standard Class",Dp-13240,"Home Office","New York","New York City",East,Technology,Machines,2321.9,2,0,1114.512,2015,2015-11,5,Profit
CA-2015-169796,09/11/2015,14/11/2015,"Standard Class",Dp-13240,"Home Office","New York","New York City",East,"Office Supplies",Storage,17.94,3,0,3.0498,2015,2015-11,5,Profit
CA-2015-102876,07/09/2015,14/09/2015,"Standard Class",LR-17035,Corporate,Pennsylvania,Philadelphia,East,"Office Supplies",Binders,9.522,1,0.7,-6.9828,2015,2015-09,7,Loss
CA-2015-102876,07/09/2015,14/09/2015,"Standard Class",LR-17035,Corporate,Pennsylvania,Philadelphia,East,Technology,Phones,791.964,6,0.4,-131.994,2015,2015-09,7,Loss
CA-2015-102876,07/09/2015,14/09/2015,"Standard Class",LR-17035,Corporate,Pennsylvania,Philadelphia,East,"Office Supplies",Binders,4.923,3,0.7,-3.9384,2015,2015-09,7,Loss
US-2017-139647,11/05/2017,13/05/2017,"First Class",TS-21370,Corporate,Arizona,Phoenix,West,Furniture,Bookcases,209.979,7,0.7,-356.9643,2017,2017-05,2,Loss
US-2017-160465,21/07/2017,26/07/2017,"Standard Class",SW-20350,"Home Office",Ohio,Cleveland,East,"Office Supplies",Binders,33.93,3,0.7,-22.62,2017,2017-07,5,Loss
US-2017-160465,21/07/2017,26/07/2017,"Standard Class",SW-20350,"Home Office",Ohio,Cleveland,East,"Office Supplies",Storage,222.32,7,0.2,25.011,2017,2017-07,5,Profit
US-2017-160465,21/07/2017,26/07/2017,"Standard Class",SW-20350,"Home Office",Ohio,Cleveland,East,Technology,Phones,210.564,6,0.4,-52.641,2017,2017-07,5,Loss
CA-2014-153850,24/11/2014,29/11/2014,"Standard Class",TH-21100,Consumer,Ohio,Toledo,East,Furniture,Furnishings,35.168,7,0.2,9.6712,2014,2014-11,5,Profit
CA-2014-153850,24/11/2014,29/11/2014,"Standard Class",TH-21100,Consumer,Ohio,Toledo,East,Technology,Phones,1502.376,4,0.4,-250.396,2014,2014-11,5,Loss
CA-2014-127558,15/11/2014,18/11/2014,"First Class",SS-20410,Consumer,California,"Los Angeles",West,Furniture,Furnishings,10.11,3,0,3.2352,2014,2014-11,3,Profit
CA-2014-127558,15/11/2014,18/11/2014,"First Class",SS-20410,Consumer,California,"Los Angeles",West,Technology,Accessories,772.47,3,0,146.7693,2014,2014-11,3,Profit
CA-2014-127558,15/11/2014,18/11/2014,"First Class",SS-20410,Consumer,California,"Los Angeles",West,"Office Supplies",Supplies,20.46,2,0,5.3196,2014,2014-11,3,Profit
CA-2017-136511,23/03/2017,25/03/2017,"Second Class",MZ-17515,Corporate,"New York","New York City",East,"Office Supplies",Supplies,347.58,3,0,17.379,2017,2017-03,2,Profit
CA-2016-133795,18/12/2016,24/12/2016,"Standard Class",JE-15475,Consumer,California,"San Diego",West,Technology,Accessories,72.64,2,0,21.792,2016,2016-12,6,Profit
CA-2016-133795,18/12/2016,24/12/2016,"Standard Class",JE-15475,Consumer,California,"San Diego",West,Technology,Accessories,772.47,3,0,146.7693,2016,2016-12,6,Profit
CA-2016-133795,18/12/2016,24/12/2016,"Standard Class",JE-15475,Consumer,California,"San Diego",West,Furniture,Furnishings,39.92,4,0,11.1776,2016,2016-12,6,Profit
US-2017-130953,29/07/2017,03/08/2017,"Standard Class",RF-19735,Consumer,Oklahoma,"Oklahoma City",Central,"Office Supplies",Binders,33.48,2,0,16.4052,2017,2017-07,5,Profit
US-2017-130953,29/07/2017,03/08/2017,"Standard Class",RF-19735,Consumer,Oklahoma,"Oklahoma City",Central,Technology,Phones,461.97,3,0,133.9713,2017,2017-07,5,Profit
US-2017-130953,29/07/2017,03/08/2017,"Standard Class",RF-19735,Consumer,Oklahoma,"Oklahoma City",Central,"Office Supplies",Appliances,137.62,2,0,60.5528,2017,2017-07,5,Profit
US-2017-130953,29/07/2017,03/08/2017,"Standard Class",RF-19735,Consumer,Oklahoma,"Oklahoma City",Central,Furniture,Chairs,302.67,3,0,72.6408,2017,2017-07,5,Profit
CA-2014-151792,02/09/2014,07/09/2014,"Second Class",CV-12295,Consumer,Illinois,Chicago,Central,Technology,Accessories,239.976,3,0.2,53.9946,2014,2014-09,5,Profit
CA-2017-139304,29/01/2017,02/02/2017,"Standard Class",VG-21790,Consumer,California,"San Francisco",West,"Office Supplies",Art,8.34,3,0,2.1684,2017,2017-01,4,Profit
CA-2017-139304,29/01/2017,02/02/2017,"Standard Class",VG-21790,Consumer,California,"San Francisco",West,"Office Supplies",Supplies,8.57,1,0,2.2282,2017,2017-01,4,Profit
CA-2017-139304,29/01/2017,02/02/2017,"Standard Class",VG-21790,Consumer,California,"San Francisco",West,"Office Supplies",Binders,119.616,8,0.2,40.3704,2017,2017-01,4,Profit
CA-2016-155166,26/12/2016,02/01/2017,"Standard Class",BB-11545,Corporate,"New Jersey",Vineland,East,Furniture,Chairs,212.94,3,0,25.5528,2016,2016-12,7,Profit
CA-2016-155166,26/12/2016,02/01/2017,"Standard Class",BB-11545,Corporate,"New Jersey",Vineland,East,"Office Supplies",Appliances,26.49,1,0,7.4172,2016,2016-12,7,Profit
CA-2015-103954,09/08/2015,13/08/2015,"Second Class",HR-14770,"Home Office",Wisconsin,Milwaukee,Central,Furniture,Bookcases,687.4,5,0,48.118,2015,2015-08,4,Profit
CA-2014-169803,06/04/2014,12/04/2014,"Standard Class",SC-20260,Corporate,Washington,Seattle,West,Furniture,Tables,653.55,3,0,111.1035,2014,2014-04,6,Profit
CA-2014-169803,06/04/2014,12/04/2014,"Standard Class",SC-20260,Corporate,Washington,Seattle,West,Technology,Accessories,33.9,2,0,2.034,2014,2014-04,6,Profit
CA-2017-141719,17/11/2017,21/11/2017,"Second Class",EG-13900,Consumer,Illinois,Naperville,Central,Technology,Accessories,239.96,5,0.2,83.986,2017,2017-11,4,Profit
CA-2015-136469,11/07/2015,12/07/2015,"First Class",TS-21370,Corporate,Delaware,Wilmington,East,Furniture,Tables,199.836,4,0.3,-37.1124,2015,2015-07,1,Loss
CA-2015-136469,11/07/2015,12/07/2015,"First Class",TS-21370,Corporate,Delaware,Wilmington,East,Technology,Phones,716,2,0,193.32,2015,2015-07,1,Profit
CA-2015-136469,11/07/2015,12/07/2015,"First Class",TS-21370,Corporate,Delaware,Wilmington,East,"Office Supplies",Binders,221.06,7,0,103.8982,2015,2015-07,1,Profit
CA-2016-158694,10/11/2016,13/11/2016,"Second Class",AI-10855,Consumer,California,"Los Angeles",West,"Office Supplies",Paper,67.71,3,0,32.5008,2016,2016-11,3,Profit
CA-2016-158694,10/11/2016,13/11/2016,"Second Class",AI-10855,Consumer,California,"Los Angeles",West,"Office Supplies",Appliances,129.92,4,0,38.976,2016,2016-11,3,Profit
CA-2016-158694,10/11/2016,13/11/2016,"Second Class",AI-10855,Consumer,California,"Los Angeles",West,Furniture,Furnishings,467.46,9,0,191.6586,2016,2016-11,3,Profit
CA-2016-158694,10/11/2016,13/11/2016,"Second Class",AI-10855,Consumer,California,"Los Angeles",West,"Office Supplies",Paper,61.4,5,0,28.858,2016,2016-11,3,Profit
CA-2016-158694,10/11/2016,13/11/2016,"Second Class",AI-10855,Consumer,California,"Los Angeles",West,"Office Supplies",Storage,720.76,4,0,187.3976,2016,2016-11,3,Profit
CA-2016-158694,10/11/2016,13/11/2016,"Second Class",AI-10855,Consumer,California,"Los Angeles",West,"Office Supplies",Binders,5.184,3,0.2,1.8144,2016,2016-11,3,Profit
CA-2016-158694,10/11/2016,13/11/2016,"Second Class",AI-10855,Consumer,California,"Los Angeles",West,"Office Supplies",Art,14.7,5,0,3.969,2016,2016-11,3,Profit
US-2014-104759,31/03/2014,04/04/2014,"Standard Class",DD-13570,Consumer,Illinois,Chicago,Central,"Office Supplies",Binders,8.134,7,0.8,-13.8278,2014,2014-03,4,Loss
US-2014-104759,31/03/2014,04/04/2014,"Standard Class",DD-13570,Consumer,Illinois,Chicago,Central,Technology,Accessories,79.984,2,0.2,13.9972,2014,2014-03,4,Profit
CA-2015-134922,07/11/2015,11/11/2015,"Standard Class",KB-16240,Corporate,Pennsylvania,Philadelphia,East,"Office Supplies",Envelopes,24.4,2,0.2,7.93,2015,2015-11,4,Profit
US-2017-120607,19/05/2017,19/05/2017,"Same Day",JC-15775,Consumer,Georgia,Atlanta,South,"Office Supplies",Paper,195.64,4,0,91.9508,2017,2017-05,0,Profit
CA-2015-141243,03/01/2015,08/01/2015,"Second Class",AH-10465,Consumer,Texas,Dallas,Central,Technology,Accessories,398.4,5,0.2,84.66,2015,2015-01,5,Profit
CA-2015-141243,03/01/2015,08/01/2015,"Second Class",AH-10465,Consumer,Texas,Dallas,Central,"Office Supplies",Art,7.056,3,0.2,0.7938,2015,2015-01,5,Profit
CA-2015-141243,03/01/2015,08/01/2015,"Second Class",AH-10465,Consumer,Texas,Dallas,Central,Furniture,Bookcases,1352.3976,9,0.32,-437.5404,2015,2015-01,5,Loss
CA-2015-162166,08/09/2015,11/09/2015,"First Class",NM-18520,Consumer,California,"Moreno Valley",West,"Office Supplies",Paper,26.4,5,0,11.88,2015,2015-09,3,Profit
CA-2015-162166,08/09/2015,11/09/2015,"First Class",NM-18520,Consumer,California,"Moreno Valley",West,"Office Supplies",Storage,41.88,6,0,0.8376,2015,2015-09,3,Profit
CA-2016-120796,03/04/2016,07/04/2016,"Standard Class",CS-11950,Consumer,Pennsylvania,Philadelphia,East,"Office Supplies",Binders,99.846,9,0.7,-83.205,2016,2016-04,4,Loss
CA-2016-109722,05/12/2016,07/12/2016,"Second Class",TP-21130,Consumer,Kentucky,Georgetown,South,Technology,Phones,699.98,2,0,195.9944,2016,2016-12,2,Profit
CA-2016-109722,05/12/2016,07/12/2016,"Second Class",TP-21130,Consumer,Kentucky,Georgetown,South,"Office Supplies",Storage,584.82,9,0,70.1784,2016,2016-12,2,Profit
CA-2015-136798,08/05/2015,12/05/2015,"Standard Class",DL-12925,Consumer,Minnesota,Minneapolis,Central,"Office Supplies",Binders,43.98,2,0,21.99,2015,2015-05,4,Profit
CA-2015-136798,08/05/2015,12/05/2015,"Standard Class",DL-12925,Consumer,Minnesota,Minneapolis,Central,Technology,Phones,377.97,3,0,105.8316,2015,2015-05,4,Profit
CA-2015-136798,08/05/2015,12/05/2015,"Standard Class",DL-12925,Consumer,Minnesota,Minneapolis,Central,Furniture,Furnishings,123.96,3,0,11.1564,2015,2015-05,4,Profit
CA-2017-122196,22/09/2017,24/09/2017,"First Class",CA-12265,Consumer,Delaware,Wilmington,East,Technology,Phones,391.98,2,0,113.6742,2017,2017-09,2,Profit
CA-2017-142090,30/11/2017,07/12/2017,"Standard Class",SC-20380,Consumer,"North Carolina",Burlington,South,Technology,Accessories,383.976,3,0.2,81.5949,2017,2017-11,7,Profit
CA-2017-142090,30/11/2017,07/12/2017,"Standard Class",SC-20380,Consumer,"North Carolina",Burlington,South,Furniture,Tables,1781.682,7,0.4,-653.2834,2017,2017-11,7,Loss
CA-2017-160934,15/01/2017,19/01/2017,"Standard Class",TT-21460,"Home Office",California,"Los Angeles",West,"Office Supplies",Art,21.4,5,0,6.206,2017,2017-01,4,Profit
CA-2014-124478,08/08/2014,12/08/2014,"Standard Class",MA-17560,"Home Office",Michigan,Trenton,Central,Technology,Copiers,549.99,1,0,274.995,2014,2014-08,4,Profit
CA-2014-124478,08/08/2014,12/08/2014,"Standard Class",MA-17560,"Home Office",Michigan,Trenton,Central,"Office Supplies",Appliances,167.535,3,0.1,37.23,2014,2014-08,4,Profit
CA-2014-124478,08/08/2014,12/08/2014,"Standard Class",MA-17560,"Home Office",Michigan,Trenton,Central,"Office Supplies",Envelopes,38.34,3,0,17.253,2014,2014-08,4,Profit
CA-2014-124478,08/08/2014,12/08/2014,"Standard Class",MA-17560,"Home Office",Michigan,Trenton,Central,Furniture,Furnishings,53.88,6,0,22.6296,2014,2014-08,4,Profit
CA-2014-124478,08/08/2014,12/08/2014,"Standard Class",MA-17560,"Home Office",Michigan,Trenton,Central,Technology,Phones,299.98,2,0,83.9944,2014,2014-08,4,Profit
CA-2015-145485,05/11/2015,05/11/2015,"Same Day",JM-16195,Consumer,California,"San Francisco",West,"Office Supplies",Storage,62.8,4,0,15.7,2015,2015-11,0,Profit
CA-2017-151071,25/04/2017,29/04/2017,"Second Class",MB-18085,Consumer,California,"Los Angeles",West,"Office Supplies",Binders,13.904,2,0.2,4.5188,2017,2017-04,4,Profit
CA-2014-134572,20/04/2014,22/04/2014,"Second Class",SV-20365,Consumer,Texas,Houston,Central,Furniture,Tables,744.1,5,0.3,-95.67,2014,2014-04,2,Loss
CA-2014-134572,20/04/2014,22/04/2014,"Second Class",SV-20365,Consumer,Texas,Houston,Central,"Office Supplies",Storage,44.84,5,0.2,5.605,2014,2014-04,2,Profit
CA-2014-134572,20/04/2014,22/04/2014,"Second Class",SV-20365,Consumer,Texas,Houston,Central,Furniture,Tables,401.59,2,0.3,-131.951,2014,2014-04,2,Loss
CA-2017-143217,11/11/2017,17/11/2017,"Standard Class",CG-12040,"Home Office",Wisconsin,Milwaukee,Central,"Office Supplies",Binders,18.24,3,0,8.5728,2017,2017-11,6,Profit
US-2017-133312,25/11/2017,29/11/2017,"Standard Class",BD-11500,Consumer,California,"San Francisco",West,Furniture,Bookcases,359.499,3,0.15,-29.6058,2017,2017-11,4,Loss
US-2017-133312,25/11/2017,29/11/2017,"Standard Class",BD-11500,Consumer,California,"San Francisco",West,"Office Supplies",Storage,10.48,1,0,2.8296,2017,2017-11,4,Profit
US-2015-137533,18/12/2015,18/12/2015,"Same Day",JK-15640,"Home Office",Ohio,Cleveland,East,"Office Supplies",Paper,20.736,4,0.2,7.2576,2015,2015-12,0,Profit
CA-2016-155138,08/09/2016,12/09/2016,"Standard Class",JM-15580,Consumer,"North Carolina",Monroe,South,Technology,Accessories,35.168,4,0.2,8.3524,2016,2016-09,4,Profit
CA-2016-155138,08/09/2016,12/09/2016,"Standard Class",JM-15580,Consumer,"North Carolina",Monroe,South,"Office Supplies",Paper,64.704,3,0.2,23.4552,2016,2016-09,4,Profit
CA-2016-108350,06/06/2016,09/06/2016,"Second Class",SC-20230,Corporate,Massachusetts,Lowell,East,"Office Supplies",Paper,105.52,4,0,48.5392,2016,2016-06,3,Profit
CA-2015-144302,19/06/2015,23/06/2015,"Standard Class",ME-17320,"Home Office",Texas,Dallas,Central,"Office Supplies",Binders,5.792,2,0.8,-9.5568,2015,2015-06,4,Loss
CA-2015-109001,05/03/2015,09/03/2015,"Standard Class",KN-16390,Corporate,Pennsylvania,Philadelphia,East,Technology,Phones,466.158,7,0.4,-93.2316,2015,2015-03,4,Loss
CA-2015-109001,05/03/2015,09/03/2015,"Standard Class",KN-16390,Corporate,Pennsylvania,Philadelphia,East,Technology,Accessories,10.312,1,0.2,-1.289,2015,2015-03,4,Loss
CA-2015-109001,05/03/2015,09/03/2015,"Standard Class",KN-16390,Corporate,Pennsylvania,Philadelphia,East,"Office Supplies",Binders,2.556,3,0.7,-1.7892,2015,2015-03,4,Loss
CA-2017-132738,04/08/2017,07/08/2017,"First Class",HM-14860,Corporate,Colorado,Loveland,West,"Office Supplies",Paper,7.968,2,0.2,2.8884,2017,2017-08,3,Profit
CA-2017-132738,04/08/2017,07/08/2017,"First Class",HM-14860,Corporate,Colorado,Loveland,West,"Office Supplies",Envelopes,8.784,1,0.2,3.1842,2017,2017-08,3,Profit
CA-2017-156720,30/12/2017,03/01/2018,"Standard Class",JM-15580,Consumer,Colorado,Loveland,West,"Office Supplies",Fasteners,3.024,3,0.2,-0.6048,2017,2017-12,4,Loss
CA-2015-119102,23/05/2015,27/05/2015,"Standard Class",KH-16690,Corporate,"Rhode Island",Woonsocket,East,"Office Supplies",Storage,51.45,3,0,13.8915,2015,2015-05,4,Profit
US-2014-140452,06/12/2014,10/12/2014,"Standard Class",BK-11260,Consumer,Illinois,Chicago,Central,"Office Supplies",Appliances,14.016,4,0.8,-31.536,2014,2014-12,4,Loss
US-2014-140452,06/12/2014,10/12/2014,"Standard Class",BK-11260,Consumer,Illinois,Chicago,Central,Furniture,Tables,214.95,5,0.5,-120.372,2014,2014-12,4,Loss
US-2014-140452,06/12/2014,10/12/2014,"Standard Class",BK-11260,Consumer,Illinois,Chicago,Central,Technology,Phones,35.04,4,0.2,-7.008,2014,2014-12,4,Loss
US-2014-140452,06/12/2014,10/12/2014,"Standard Class",BK-11260,Consumer,Illinois,Chicago,Central,Furniture,Furnishings,10.776,3,0.6,-4.8492,2014,2014-12,4,Loss
US-2014-140452,06/12/2014,10/12/2014,"Standard Class",BK-11260,Consumer,Illinois,Chicago,Central,"Office Supplies",Binders,4.6,2,0.8,-8.05,2014,2014-12,4,Loss
US-2014-140452,06/12/2014,10/12/2014,"Standard Class",BK-11260,Consumer,Illinois,Chicago,Central,"Office Supplies",Storage,35.168,2,0.2,-8.3524,2014,2014-12,4,Loss
CA-2015-141936,07/08/2015,12/08/2015,"Standard Class",PN-18775,"Home Office",California,Bakersfield,West,"Office Supplies",Binders,19.152,3,0.2,6.4638,2015,2015-08,5,Profit
CA-2014-158442,17/03/2014,17/03/2014,"Same Day",AZ-10750,Consumer,Texas,Dallas,Central,"Office Supplies",Art,4.448,2,0.2,0.3336,2014,2014-03,0,Profit
CA-2014-158442,17/03/2014,17/03/2014,"Same Day",AZ-10750,Consumer,Texas,Dallas,Central,"Office Supplies",Paper,5.184,1,0.2,1.8792,2014,2014-03,0,Profit
CA-2014-158442,17/03/2014,17/03/2014,"Same Day",AZ-10750,Consumer,Texas,Dallas,Central,"Office Supplies",Paper,15.552,3,0.2,5.4432,2014,2014-03,0,Profit
CA-2015-167374,26/03/2015,30/03/2015,"Second Class",GM-14500,Consumer,Pennsylvania,Philadelphia,East,"Office Supplies",Paper,40.032,6,0.2,12.51,2015,2015-03,4,Profit
CA-2015-167374,26/03/2015,30/03/2015,"Second Class",GM-14500,Consumer,Pennsylvania,Philadelphia,East,Technology,Accessories,16.776,3,0.2,5.0328,2015,2015-03,4,Profit
CA-2014-116568,14/12/2014,20/12/2014,"Standard Class",BM-11785,Consumer,Florida,Deltona,South,Furniture,Chairs,186.304,4,0.2,13.9728,2014,2014-12,6,Profit
CA-2015-147102,19/09/2015,26/09/2015,"Standard Class",NH-18610,Corporate,Georgia,Columbus,South,Technology,Accessories,66.36,4,0,23.226,2015,2015-09,7,Profit
CA-2017-132213,25/04/2017,26/04/2017,"First Class",PN-18775,"Home Office",Tennessee,Nashville,South,"Office Supplies",Art,42.048,9,0.2,5.256,2017,2017-04,1,Profit
CA-2017-132213,25/04/2017,26/04/2017,"First Class",PN-18775,"Home Office",Tennessee,Nashville,South,"Office Supplies",Art,67.92,5,0.2,6.792,2017,2017-04,1,Profit
CA-2014-138450,18/10/2014,22/10/2014,"Standard Class",EH-13765,Corporate,Pennsylvania,Philadelphia,East,"Office Supplies",Envelopes,52.512,6,0.2,19.692,2014,2014-10,4,Profit
CA-2014-138450,18/10/2014,22/10/2014,"Standard Class",EH-13765,Corporate,Pennsylvania,Philadelphia,East,"Office Supplies",Storage,186.912,6,0.2,-35.046,2014,2014-10,4,Loss
CA-2014-138450,18/10/2014,22/10/2014,"Standard Class",EH-13765,Corporate,Pennsylvania,Philadelphia,East,"Office Supplies",Paper,10.048,4,0.2,3.14,2014,2014-10,4,Profit
CA-2015-153073,13/11/2015,13/11/2015,"Same Day",HA-14905,Consumer,Illinois,Chicago,Central,Furniture,Furnishings,17.496,9,0.6,-7.4358,2015,2015-11,0,Loss
CA-2016-147970,31/01/2016,02/02/2016,"Second Class",AB-10150,Consumer,Texas,Dallas,Central,"Office Supplies",Paper,15.552,3,0.2,5.4432,2016,2016-01,2,Profit
CA-2016-150658,17/11/2016,22/11/2016,"Standard Class",MS-17365,Consumer,"New Mexico",Carlsbad,West,"Office Supplies",Binders,10.776,3,0.2,3.3675,2016,2016-11,5,Profit
CA-2017-125640,25/07/2017,29/07/2017,"Standard Class",DD-13570,Consumer,Pennsylvania,Philadelphia,East,"Office Supplies",Labels,3.304,1,0.2,1.0738,2017,2017-07,4,Profit
CA-2017-154137,11/11/2017,17/11/2017,"Standard Class",MT-17815,Consumer,"New York","New York City",East,"Office Supplies",Storage,35.48,1,0,0,2017,2017-11,6,"Break Even"
CA-2015-127173,26/09/2015,03/10/2015,"Standard Class",GM-14500,Consumer,"New York",Oceanside,East,"Office Supplies",Fasteners,34.44,3,0,16.1868,2015,2015-09,7,Profit
CA-2015-127173,26/09/2015,03/10/2015,"Standard Class",GM-14500,Consumer,"New York",Oceanside,East,Technology,Machines,629.93,7,0,296.0671,2015,2015-09,7,Profit
CA-2015-127173,26/09/2015,03/10/2015,"Standard Class",GM-14500,Consumer,"New York",Oceanside,East,"Office Supplies",Binders,79.056,9,0.2,28.6578,2015,2015-09,7,Profit
CA-2014-149538,04/04/2014,08/04/2014,"Standard Class",KB-16585,Corporate,Louisiana,Lafayette,South,"Office Supplies",Storage,232.55,5,0,9.302,2014,2014-04,4,Profit
CA-2014-149538,04/04/2014,08/04/2014,"Standard Class",KB-16585,Corporate,Louisiana,Lafayette,South,Technology,Accessories,99.98,2,0,42.9914,2014,2014-04,4,Profit
CA-2014-149538,04/04/2014,08/04/2014,"Standard Class",KB-16585,Corporate,Louisiana,Lafayette,South,"Office Supplies",Paper,19.44,3,0,9.3312,2014,2014-04,4,Profit
CA-2014-149538,04/04/2014,08/04/2014,"Standard Class",KB-16585,Corporate,Louisiana,Lafayette,South,"Office Supplies",Paper,12.96,2,0,6.3504,2014,2014-04,4,Profit
CA-2014-160766,14/09/2014,14/09/2014,"Same Day",DM-13015,Consumer,"New York","New York City",East,Furniture,Tables,464.292,9,0.4,-108.3348,2014,2014-09,0,Loss
CA-2014-160766,14/09/2014,14/09/2014,"Same Day",DM-13015,Consumer,"New York","New York City",East,"Office Supplies",Envelopes,68.46,7,0,31.4916,2014,2014-09,0,Profit
CA-2014-160766,14/09/2014,14/09/2014,"Same Day",DM-13015,Consumer,"New York","New York City",East,Technology,Machines,2799.96,4,0,1371.9804,2014,2014-09,0,Profit
CA-2014-160766,14/09/2014,14/09/2014,"Same Day",DM-13015,Consumer,"New York","New York City",East,"Office Supplies",Appliances,601.3,2,0,198.429,2014,2014-09,0,Profit
CA-2014-160766,14/09/2014,14/09/2014,"Same Day",DM-13015,Consumer,"New York","New York City",East,Technology,Phones,16.99,1,0,4.4174,2014,2014-09,0,Profit
CA-2014-160766,14/09/2014,14/09/2014,"Same Day",DM-13015,Consumer,"New York","New York City",East,Technology,Phones,287.97,3,0,80.6316,2014,2014-09,0,Profit
CA-2014-160766,14/09/2014,14/09/2014,"Same Day",DM-13015,Consumer,"New York","New York City",East,"Office Supplies",Paper,44.82,9,0,21.0654,2014,2014-09,0,Profit
CA-2017-146626,29/12/2017,05/01/2018,"Standard Class",BP-11185,Corporate,California,Anaheim,West,Furniture,Furnishings,101.12,8,0,37.4144,2017,2017-12,7,Profit
CA-2015-123330,21/06/2015,27/06/2015,"Standard Class",EP-13915,Consumer,Florida,Deltona,South,Technology,Phones,107.976,3,0.2,37.7916,2015,2015-06,6,Profit
CA-2017-155607,26/11/2017,30/11/2017,"Standard Class",FG-14260,"Home Office","New York","New York City",East,"Office Supplies",Appliances,58.73,7,0,14.6825,2017,2017-11,4,Profit
CA-2017-155607,26/11/2017,30/11/2017,"Standard Class",FG-14260,"Home Office","New York","New York City",East,"Office Supplies",Binders,93.344,4,0.2,32.6704,2017,2017-11,4,Profit
CA-2016-151323,23/10/2016,28/10/2016,"Standard Class",AB-10255,"Home Office",Washington,Seattle,West,"Office Supplies",Fasteners,17.05,5,0,8.184,2016,2016-10,5,Profit
CA-2015-146696,14/12/2015,19/12/2015,"Standard Class",RD-19480,Consumer,California,"San Diego",West,"Office Supplies",Binders,8.096,2,0.2,2.7324,2015,2015-12,5,Profit
CA-2016-128972,13/11/2016,17/11/2016,"Standard Class",TS-21430,Corporate,Oklahoma,"Oklahoma City",Central,Furniture,Furnishings,30.36,4,0,13.0548,2016,2016-11,4,Profit
CA-2017-128335,29/09/2017,05/10/2017,"Standard Class",JA-15970,Consumer,"New York","Mount Vernon",East,"Office Supplies",Envelopes,23.34,3,0,10.9698,2017,2017-09,6,Profit
